Time,Address
2007-08-01 23:35,"RENE LEVESQUE & ANDERSON, Montreal, Canada"
2007-08-02 00:00,"DE NORMANVILLE & BEAUBIEN, Montreal, Canada"
2007-08-02 00:00,"STEPHENS & CHAMPLAIN, Montreal, Canada"
2007-08-02 07:15,"O BRIEN & CLEROUX, Montreal, Canada"
2007-08-02 13:25,"RACHEL & CLARK, Montreal, Canada"
2007-08-02 15:15,"RENE LEVESQUE & MANSFIELD, Montreal, Canada"
2007-08-03 02:48,"ST DENIS & RACHEL, Montreal, Canada"
2007-08-03 03:02,"STE CATHERINE & ST HUBERT, Montreal, Canada"
2007-08-03 17:13,"451 HICKSON , Montreal, Canada"
2007-08-03 19:15,"DENIS PAPIN & 25E AV, Montreal, Canada"
2007-08-05 13:15,"SHERBROOKE & BELMORE, Montreal, Canada"
2007-08-05 16:26,"HONORE BEAUGRAND & HOCHELAGA, Montreal, Canada"
2007-08-06 01:15,"ST DENIS & RACHEL, Montreal, Canada"
2007-08-06 09:20,"AYLWIN & ADAM, Montreal, Canada"
2007-08-06 17:37,"SHERBROOKE & RADISSON, Montreal, Canada"
2007-08-07 14:35,"11795 LANGELIER , Montreal, Canada"
2007-08-07 17:40,"VIGER & BERRI, Montreal, Canada"
2007-08-07 18:30,"22 ST JOSEPH O, Montreal, Canada"
2007-08-07 21:25,"ILE DES SOEURS & BERLIOZ, Montreal, Canada"
2007-08-08 09:55,"ST DOMINIQUE & RACHEL, Montreal, Canada"
2007-08-08 13:45,"STE CATHERINE & MANSFIELD, Montreal, Canada"
2007-08-08 16:36,"MONKLAND & HINGSTON, Montreal, Canada"
2007-08-08 16:50,"6726 CHRISTOPHE COLOMB , Montreal, Canada"
2007-08-08 17:00,"4299 BUIES , Montreal, Canada"
2007-08-09 11:50,"DECELLES & COTE STE CATHERINE, Montreal, Canada"
2007-08-09 12:35,"270 BD GRAHAM , Montreal, Canada"
2007-08-09 13:20,"CHARLEVOIX & CANNAL LACHINE, Montreal, Canada"
2007-08-09 16:30,"550 ANCIENS COMBATTANTS , Montreal, Canada"
2007-08-09 18:18,"LA FONTAINE & CHAMBLY, Montreal, Canada"
2007-08-10 06:15,"3014 MASSON , Montreal, Canada"
2007-08-10 07:14,"FLEURY & CHRISTOPHE COLOMB, Montreal, Canada"
2007-08-10 16:46,"TRANSCANADIENNE & TECUMSEH, Montreal, Canada"
2007-08-11 07:18,"MASSON & 7E AV, Montreal, Canada"
2007-08-11 10:23,"WELLINGTON & GALT, Montreal, Canada"
2007-08-11 19:15,"ST DENIS & GILFORD, Montreal, Canada"
2007-08-11 21:45,"4047 VERDUN , Montreal, Canada"
2007-08-12 16:40,"LAURENTIEN & BOCAGE, Montreal, Canada"
2007-08-12 16:42,"LANGELIER & BEAUBIEN, Montreal, Canada"
2007-08-12 21:20,"JEAN MEUNIER & INDUSTRIEL, Montreal, Canada"
2007-08-13 07:56,"5611 CLARK , Montreal, Canada"
2007-08-13 09:30,"JEAN TALON & COME, Montreal, Canada"
2007-08-13 12:06,"STE CLAIRE & GONTHIER, Montreal, Canada"
2007-08-13 16:25,"HUTCHISON & BERNARD, Montreal, Canada"
2007-08-13 17:50,"WILLIBRORD & WELLINGTON, Montreal, Canada"
2007-08-14 02:00,"STE CATHERINE & SANGUINET, Montreal, Canada"
2007-08-14 08:30,"SIR GEORGES SIMPSON & 55E AV, Montreal, Canada"
2007-08-14 08:50,"VILLENEUVE & ST URBAIN, Montreal, Canada"
2007-08-14 09:32,"NEWMAN & LEGER, Montreal, Canada"
2007-08-14 10:46,"SHERBROOKE & NORTHCLIFFE, Montreal, Canada"
2007-08-14 11:00,"6529 HURTEAU , Montreal, Canada"
2007-08-14 17:10,"4570 JARRY E, Montreal, Canada"
2007-08-14 23:54,"RIVARD & MARIE ANNE, Montreal, Canada"
2007-08-15 06:19,"1375 RENE LEVESQUE , Montreal, Canada"
2007-08-15 08:40,"DE MAISONNEUVE & ALEXANDRE DESEVE, Montreal, Canada"
2007-08-15 10:50,"GOUIN & BRUXELLES, Montreal, Canada"
2007-08-15 12:00,"40 ST JOSEPH , Montreal, Canada"
2007-08-15 12:20,"4310 PAPINEAU , Montreal, Canada"
2007-08-15 13:42,"JEAN TALON & CLARK, Montreal, Canada"
2007-08-15 15:45,"WOODLAND & DE LA VERENDRYE, Montreal, Canada"
2007-08-15 17:26,"4469 SHERBROOKE , Montreal, Canada"
2007-08-15 22:35,"RACHEL & DE LA ROCHE, Montreal, Canada"
2007-08-16 11:50,"ST ANTOINE & GOUIN, Montreal, Canada"
2007-08-16 21:52,"LACORDAIRE & BELANGER, Montreal, Canada"
2007-08-18 15:40,"6669 GARNIER , Montreal, Canada"
2007-08-19 13:27,"DECELLES & COTE DES NEIGES, Montreal, Canada"
2007-08-20 07:20,"ST ZOTIQUE & 42E AV, Montreal, Canada"
2007-08-20 08:35,"WILDERTON & JEAN TALON, Montreal, Canada"
2007-08-20 11:45,"JACQUES BIZARD & GOUIN, Montreal, Canada"
2007-08-20 14:40,"MOZART & DROLET, Montreal, Canada"
2007-08-20 16:42,"THEODORE & ONTARIO, Montreal, Canada"
2007-08-20 17:34,"ST ANDRE & CHERRIER, Montreal, Canada"
2007-08-20 18:35,"PARC LAFONTAINE & CHERRIER, Montreal, Canada"
2007-08-20 20:20,"ST DENIS & CHERRIER, Montreal, Canada"
2007-08-21 13:51,"REEVES & 14E AV, Montreal, Canada"
2007-08-21 15:15,"NEWMAN & ALLARD, Montreal, Canada"
2007-08-21 16:25,"WELLINGTON & GILBERTE DUBE, Montreal, Canada"
2007-08-21 19:30,"MARCEL LAURIN & DE L'EGLISE, Montreal, Canada"
2007-08-22 08:00,"REDDING & BUTTER, Montreal, Canada"
2007-08-22 09:21,"DOLLARD & CORONER, Montreal, Canada"
2007-08-22 13:20,"VALIQUETTE & HENRI BOURASSA, Montreal, Canada"
2007-08-22 15:30,"UNION & PRESIDENT KENNEDY, Montreal, Canada"
2007-08-22 16:07,"MASSON & 1RE AV, Montreal, Canada"
2007-08-22 16:15,"ST DOMINIQUE & ONTARIO, Montreal, Canada"
2007-08-22 16:50,"ST VIATEUR & ST LAURENT, Montreal, Canada"
2007-08-23 13:05,"MCGILL COLLEGE & DE MAISONNEUVE, Montreal, Canada"
2007-08-23 16:40,"PIERREFONDS TERR PRIVE & BOIS DES TROTTIER, Montreal, Canada"
2007-08-23 20:05,"ST URBAIN & LAURIER, Montreal, Canada"
2007-08-23 20:45,"LE CARON & DE LA VERENDRYE, Montreal, Canada"
2007-08-24 00:00,"METROPOLITAIN & MARIEN, Montreal, Canada"
2007-08-24 12:25,"VERDUN & STRATHMORE, Montreal, Canada"
2007-08-24 13:45,"SHERBROOKE & NORTHCLIFFE, Montreal, Canada"
2007-08-24 17:30,"LANGELIER & BELANGER, Montreal, Canada"
2007-08-25 12:38,"METROPOLITAIN & LANGELIER, Montreal, Canada"
2007-08-26 15:20,"VIAU & MARSEILLE, Montreal, Canada"
2007-08-26 15:20,"VIAU & MARSEILLE, Montreal, Canada"
2007-08-27 00:50,"PRESIDENT KENNEDY & KIMBERLEY, Montreal, Canada"
2007-08-27 07:50,"ST JACQUES & DE COURCELLE, Montreal, Canada"
2007-08-27 08:55,"VIGER & ST LAURENT, Montreal, Canada"
2007-08-27 11:10,"PEEL & DE MAISONNEUVE, Montreal, Canada"
2007-08-27 13:00,
2007-08-27 15:00,"ST MICHEL & HENRI BOURASSA, Montreal, Canada"
2007-08-27 15:13,"DECARIE & DE MAISONNEUVE, Montreal, Canada"
2007-08-27 17:00,"ST DOMINIQUE & ONTARIO, Montreal, Canada"
2007-08-27 17:30,"STE CROIX & COTE DE LIESSE, Montreal, Canada"
2007-08-28 08:50,"TRANS ISLAND & PLAMONDON, Montreal, Canada"
2007-08-28 10:50,"PIE IX & FOREST, Montreal, Canada"
2007-08-28 18:15,"GEORGES VERMETTE & FORSYTH, Montreal, Canada"
2007-08-28 18:40,"1055 RENE LEVESQUE E, Montreal, Canada"
2007-08-29 09:40,"HAMPTON & FIELDING, Montreal, Canada"
2007-08-29 15:00,"MASSON & CHAPLEAU, Montreal, Canada"
2007-08-29 16:05,"ROPERY & GD TRUNK, Montreal, Canada"
2007-08-29 16:50,"DAWSON & CLAUDE, Montreal, Canada"
2007-08-29 21:30,"1910 HENRI BOURASSA , Montreal, Canada"
2007-08-30 17:20,"ST CHARLES & HYMUS, Montreal, Canada"
2007-08-30 22:27,"STUART & BERNARD, Montreal, Canada"
2007-08-31 09:55,"JEANNE MANCE & BERNARD, Montreal, Canada"
2007-08-31 10:44,"ST JACQUES & DE LA MONTAGNE, Montreal, Canada"
2007-08-31 12:31,"ISLAND & CHATEAUGUAY, Montreal, Canada"
2007-08-31 14:45,"6300 HENRI BOURASSA , Montreal, Canada"
2007-08-31 16:40,"ST ZOTIQUE & 10E AV, Montreal, Canada"
2007-08-31 22:55,"JOSEPH & HENRI DUHAMEL, Montreal, Canada"
2007-09-01 00:12,"ST GREGOIRE & ST DENIS, Montreal, Canada"
2007-09-01 15:47,"RACHEL & FRONTENAC, Montreal, Canada"
2007-09-01 16:15,"RACHEL & MOLSON, Montreal, Canada"
2007-09-02 08:45,"ST REGIS S & AV DEACON, Montreal, Canada"
2007-09-03 14:28,"541 DE L'EGLISE , Montreal, Canada"
2007-09-03 16:39,"DE GASPE & BEAUBIEN, Montreal, Canada"
2007-09-03 18:20,"8960 ST MICHEL , Montreal, Canada"
2007-09-04 12:35,"JOSEPH RENAUD & AV KIRBY HALL, Montreal, Canada"
2007-09-04 12:55,"CHRISTOPHE COLOMB & BELANGER, Montreal, Canada"
2007-09-04 13:25,"WALKER & ST JACQUES, Montreal, Canada"
2007-09-04 13:30,"ONTARIO & AIRD, Montreal, Canada"
2007-09-04 14:05,"PIE IX & LA FONTAINE, Montreal, Canada"
2007-09-04 14:50,"PIE IX & NOTRE DAME, Montreal, Canada"
2007-09-04 16:38,"SAUVE & LAJEUNESSE, Montreal, Canada"
2007-09-04 16:50,"SHERBROOKE & HOGAN, Montreal, Canada"
2007-09-04 21:15,"ILE DES SOEURS & ABELARD, Montreal, Canada"
2007-09-05 07:25,"1177 DUPUIS , Montreal, Canada"
2007-09-05 07:40,"ST DENIS & GAUTHIER, Montreal, Canada"
2007-09-05 18:55,"PARENT & 16E AV, Montreal, Canada"
2007-09-06 15:23,"ST ANDRE & CHERRIER, Montreal, Canada"
2007-09-06 16:54,"ST DOMINIQUE & RACHEL, Montreal, Canada"
2007-09-06 18:21,"VICTORIA & BUCHAN, Montreal, Canada"
2007-09-06 21:30,"MONT ROYAL & DU PARC, Montreal, Canada"
2007-09-07 08:21,"PAPINEAU & MONT ROYAL, Montreal, Canada"
2007-09-07 09:40,"ST DOMINIQUE & DES PINS, Montreal, Canada"
2007-09-07 12:40,"VAN HORNE & MCEACHRAN, Montreal, Canada"
2007-09-07 19:40,"10655 PIE IX , Montreal, Canada"
2007-09-08 11:00,"ST ZOTIQUE & LEMAY, Montreal, Canada"
2007-09-08 13:55,"ST JOSEPH & 51E AV, Montreal, Canada"
2007-09-08 14:12,"JACQUES BIZARD & GOUIN, Montreal, Canada"
2007-09-08 20:59,"FERNAND GAUTHIER & ANDRE ARNOUX, Montreal, Canada"
2007-09-09 11:45,"236 DRESDEN , Montreal, Canada"
2007-09-09 16:52,"ST URBAIN & BEAUBIEN, Montreal, Canada"
2007-09-09 22:00,"RENE LEVESQUE & AMHERST, Montreal, Canada"
2007-09-10 07:55,"ST JOSEPH & MOLSON, Montreal, Canada"
2007-09-10 14:55,"CHATEAUNEUF & BOREAU, Montreal, Canada"
2007-09-10 16:45,"4885 DE LA PELTRIE , Montreal, Canada"
2007-09-10 17:16,"ONTARIO & BERRI, Montreal, Canada"
2007-09-11 10:10,"LANGELIER & HOCHELAGA, Montreal, Canada"
2007-09-11 19:00,"MONT ROYAL & DE L'ESPLANADE, Montreal, Canada"
2007-09-11 19:50,"ST JOSEPH & 5E AV, Montreal, Canada"
2007-09-11 23:38,"PLACE  HENRI BOURASSA & HENRI BOURASSA, Montreal, Canada"
2007-09-12 08:03,"SHERBROOKE & CLAREMONT, Montreal, Canada"
2007-09-12 12:07,"VICTORIA & COTE ST ANTOINE, Montreal, Canada"
2007-09-12 16:55,"5993 GOUIN E, Montreal, Canada"
2007-09-12 18:35,"VICTORIA & VAN HORNE, Montreal, Canada"
2007-09-13 08:20,"STUART & ST VIATEUR, Montreal, Canada"
2007-09-13 14:46,"ST ANDRE & CHERRIER, Montreal, Canada"
2007-09-13 14:47,"STEPHENS & DE LA VERENDRYE, Montreal, Canada"
2007-09-13 16:14,"ONTARIO & BERRI, Montreal, Canada"
2007-09-13 17:00,"SHERBROOKE & HARVARD, Montreal, Canada"
2007-09-13 18:55,"SENECAL & LASALLE, Montreal, Canada"
2007-09-14 00:05,"SHERBROOKE & MONTAGNE, Montreal, Canada"
2007-09-14 01:21,"CHAMPLAIN & 1RE AV, Montreal, Canada"
2007-09-14 08:30,"ST JOSEPH & DE LANAUDIERE, Montreal, Canada"
2007-09-14 08:40,"ST LAURENT & DE MONTIGNY, Montreal, Canada"
2007-09-14 15:41,"1518 NOTRE DAME O, Montreal, Canada"
2007-09-14 17:45,"LUCERNE & KENASTON, Montreal, Canada"
2007-09-14 20:35,"HICKSON & EVELYN, Montreal, Canada"
2007-09-15 01:42,"PAPINEAU & BARNABE LAROCQUE, Montreal, Canada"
2007-09-15 15:00,"ST ANTOINE & PEEL, Montreal, Canada"
2007-09-15 17:57,"SHERBROOKE & PIERRE TETREAULT, Montreal, Canada"
2007-09-16 01:30,"ST URBAIN & MILTON, Montreal, Canada"
2007-09-16 08:55,"ILE DES SOEURS & BERLIOZ, Montreal, Canada"
2007-09-16 09:55,"ROSEMONT & PIE IX, Montreal, Canada"
2007-09-16 16:30,"VIGER & BERRI, Montreal, Canada"
2007-09-16 17:55,"ST DENIS & BELANGER, Montreal, Canada"
2007-09-17 09:03,"ST JOSEPH & RIVARD, Montreal, Canada"
2007-09-17 14:15,"ST DENIS & SHERBROOKE, Montreal, Canada"
2007-09-17 17:25,"RENE LEVESQUE & BERLIOZ, Montreal, Canada"
2007-09-17 19:55,"6217 HENRI BOURASSA , Montreal, Canada"
2007-09-17 20:15,"3570 DE LOUVAIN , Montreal, Canada"
2007-09-18 07:50,"LACORDAIRE & JARRY, Montreal, Canada"
2007-09-18 09:50,"ST DENIS & CHRISTIN, Montreal, Canada"
2007-09-18 12:19,"1250 BEAUMONT , Montreal, Canada"
2007-09-18 16:30,"1441 ST URBAIN , Montreal, Canada"
2007-09-18 17:40,"SHERBROOKE & CLARKE, Montreal, Canada"
2007-09-18 17:42,"1424 BISHOP , Montreal, Canada"
2007-09-19 18:50,"DE MAISONNEUVE & ATWATER, Montreal, Canada"
2007-09-19 20:18,"WELLINGTON & BERESFORD, Montreal, Canada"
2007-09-20 08:20,"PIERRE DE COUBERTIN & PIE IX, Montreal, Canada"
2007-09-20 11:30,"RACHEL & FRONTENAC, Montreal, Canada"
2007-09-20 15:00,"SHERBROOKE & GRAY, Montreal, Canada"
2007-09-20 17:14,"RACHEL & DE LORIMIER, Montreal, Canada"
2007-09-20 20:15,"750 GUY , Montreal, Canada"
2007-09-22 10:45,"VICTORIA & SHERBROOKE, Montreal, Canada"
2007-09-22 19:31,"ST JOSEPH & 2E AV, Montreal, Canada"
2007-09-22 21:55,"3680 32E AV , Montreal, Canada"
2007-09-23 17:20,"ST ANTOINE & ATWATER, Montreal, Canada"
2007-09-24 08:48,"MINDEN & HAMPSTEAD, Montreal, Canada"
2007-09-24 08:50,"GREENE & ATWATER, Montreal, Canada"
2007-09-24 09:10,"ST LAURENT & ARCADE, Montreal, Canada"
2007-09-24 09:12,"DE CASTELNAU & CASGRAIN, Montreal, Canada"
2007-09-25 08:10,"ROSEMONT & 12E AV, Montreal, Canada"
2007-09-25 08:30,"PAPINEAU & JEAN TALON, Montreal, Canada"
2007-09-25 08:45,"QUENNEVILLE & DEGUIRE, Montreal, Canada"
2007-09-25 11:20,"MARIE ANNE & BORDEAUX, Montreal, Canada"
2007-09-25 11:55,"432 ST ZOTIQUE , Montreal, Canada"
2007-09-25 16:29,"3616 ST JEAN , Montreal, Canada"
2007-09-25 16:30,"3 BELOEIL , Montreal, Canada"
2007-09-25 18:47,"SHERBROOKE & LANGELIER, Montreal, Canada"
2007-09-25 20:39,"LAURIER & DU PARC, Montreal, Canada"
2007-09-26 05:59,"9630 ST LAURENT , Montreal, Canada"
2007-09-26 08:06,"46 VINCENT D'INDY , Montreal, Canada"
2007-09-26 18:00,"ST JOSEPH & ST ANDRE, Montreal, Canada"
2007-09-27 08:30,"NOTRE DAME DE GRACE & MARLOWE, Montreal, Canada"
2007-09-27 12:45,"MONT ROYAL & CLARK, Montreal, Canada"
2007-09-27 15:00,"RENE LEVESQUE & 8E AV, Montreal, Canada"
2007-09-28 14:25,"6555 CHAMBORD , Montreal, Canada"
2007-09-28 17:32,"ST ANDRE & CHERRIER, Montreal, Canada"
2007-09-28 22:20,"RENE LEVESQUE & PARTHENAIS, Montreal, Canada"
2007-09-28 22:46,"SHERBROOKE & HONORE BEAUGRAND, Montreal, Canada"
2007-09-29 09:50,"STE ANNE & LAKESHORE, Montreal, Canada"
2007-09-30 10:05,"GOYER & COTE DES NEIGES, Montreal, Canada"
2007-09-30 12:17,"4100 ANDRE LAURENDEAU , Montreal, Canada"
2007-09-30 18:16,"1310 DE MAISONNEUVE , Montreal, Canada"
2007-10-01 07:45,"ST JOSEPH & 16E AV, Montreal, Canada"
2007-10-01 13:30,"301 PEEL , Montreal, Canada"
2007-10-01 14:08,"MARIE ANNE & DE LORIMIER, Montreal, Canada"
2007-10-01 14:45,"350 ST ANTOINE O, Montreal, Canada"
2007-10-02 08:09,"ROSEMONT & MOLSON, Montreal, Canada"
2007-10-02 15:00,"FIELDING & CAVENDISH, Montreal, Canada"
2007-10-02 16:41,"3080 TRIANON , Montreal, Canada"
2007-10-02 18:00,"ST LAURENT & DULUTH, Montreal, Canada"
2007-10-02 19:00,"LASALLE & 6E AV, Montreal, Canada"
2007-10-03 02:10,"ST DENIS & DES PINS, Montreal, Canada"
2007-10-03 07:45,"ROSEMONT & DE L'ASSOMPTION, Montreal, Canada"
2007-10-03 09:20,"MILTON & DU PARC, Montreal, Canada"
2007-10-03 09:36,"DE LA GAUCHETIERE & BLEURY, Montreal, Canada"
2007-10-03 12:46,"VILLERAY & DE CHATEAUBRIAND, Montreal, Canada"
2007-10-03 16:30,"DURNFORD & COOLBROOK, Montreal, Canada"
2007-10-03 16:54,"5800 ST FRANCOIS , Montreal, Canada"
2007-10-03 17:59,"DANDURAND & D'ORLEANS, Montreal, Canada"
2007-10-03 21:50,"ST ZOTIQUE & CHRISTOPHE COLOMB, Montreal, Canada"
2007-10-04 10:55,"258 MONT ROYAL , Montreal, Canada"
2007-10-04 14:25,"301 ST JACQUES , Montreal, Canada"
2007-10-04 14:40,"MARIE ANNE & BREBEUF, Montreal, Canada"
2007-10-04 16:00,"ST ZOTIQUE & ST VALLIER, Montreal, Canada"
2007-10-04 18:00,"8945 ST MICHEL , Montreal, Canada"
2007-10-04 21:20,"ST URBAIN & PRINCE ARTHUR, Montreal, Canada"
2007-10-04 22:05,"STE CATHERINE & PLESSIS, Montreal, Canada"
2007-10-05 08:10,"235 JARRY , Montreal, Canada"
2007-10-05 17:45,"ST ANDRE & JEAN TALON, Montreal, Canada"
2007-10-05 19:29,"ST KEVIN & LAVOIE, Montreal, Canada"
2007-10-08 04:14,"SHERBROOKE & PAPINEAU, Montreal, Canada"
2007-10-09 00:00,"LOUIS HEMON & BEAUBIEN, Montreal, Canada"
2007-10-09 07:35,"RACHEL & MARQUETTE, Montreal, Canada"
2007-10-09 19:30,"WISEMAN & COTE STE CATHERINE, Montreal, Canada"
2007-10-10 08:40,"RACHEL & JEANNE D'ARC, Montreal, Canada"
2007-10-10 08:40,"MONT ROYAL & BORDEAUX, Montreal, Canada"
2007-10-10 09:15,"DE LA ROCHE & BEAUBIEN, Montreal, Canada"
2007-10-10 12:05,"RACHEL & CLARKE, Montreal, Canada"
2007-10-10 13:10,"PEEL & DOCTEUR PENFIELD, Montreal, Canada"
2007-10-11 07:25,"MILLS & DES MOULINS, Montreal, Canada"
2007-10-11 07:25,"ST ZOTIQUE & 38E AV, Montreal, Canada"
2007-10-12 14:35,"ST URBAIN & MARIE ANNE, Montreal, Canada"
2007-10-14 19:40,"VERDUN & MELROSE, Montreal, Canada"
2007-10-15 08:15,"VAN HORNE & STUART, Montreal, Canada"
2007-10-15 11:10,"325 COTE VERTU , Montreal, Canada"
2007-10-15 11:50,"1017 STE CATHERINE , Montreal, Canada"
2007-10-15 13:25,"KILDARE & CAVENDISH, Montreal, Canada"
2007-10-15 14:40,"ST MICHEL & MASSON, Montreal, Canada"
2007-10-15 17:45,"14641 NOTRE DAME , Montreal, Canada"
2007-10-16 07:52,"CREMAZIE & CLARK, Montreal, Canada"
2007-10-16 08:25,"ST URBAIN & ROY, Montreal, Canada"
2007-10-16 11:50,"ROUEN & NICOLET, Montreal, Canada"
2007-10-17 07:20,"8371 ST LAURENT , Montreal, Canada"
2007-10-17 13:40,"MONT ROYAL & DE LORIMIER, Montreal, Canada"
2007-10-17 14:34,"RAY LAWSON & JARRY, Montreal, Canada"
2007-10-17 16:15,"ONTARIO & LETOURNEUX, Montreal, Canada"
2007-10-18 21:28,"ROUEN & BENNETT, Montreal, Canada"
2007-10-19 18:02,"ST DENIS & ST ANTOINE, Montreal, Canada"
2007-10-19 18:50,"ROUEN & DE LORIMIER, Montreal, Canada"
2007-10-19 19:00,"SHERBROOKE & PAPINEAU, Montreal, Canada"
2007-10-19 19:35,"DE MAISONNEUVE & BERRI, Montreal, Canada"
2007-10-21 16:15,"710 6E AV , Montreal, Canada"
2007-10-22 00:00,"FULLUM & DES CARRIERES, Montreal, Canada"
2007-10-22 10:40,"JEAN TALON & CLARK, Montreal, Canada"
2007-10-22 10:50,"ROSS & DES SOURCES, Montreal, Canada"
2007-10-22 11:21,"ONTARIO & BERRI, Montreal, Canada"
2007-10-22 15:50,"BEAUBIEN & 9E AV, Montreal, Canada"
2007-10-24 14:10,"STE CATHERINE & BLENHEIM, Montreal, Canada"
2007-10-24 16:40,"GERTRUDE & DE L'EGLISE, Montreal, Canada"
2007-10-24 17:00,"SHERBROOKE & DECARIE, Montreal, Canada"
2007-10-24 17:50,"DE LANAUDIERE & BELLECHASSE, Montreal, Canada"
2007-10-24 21:27,"PLESSIS & ONTARIO, Montreal, Canada"
2007-10-25 14:00,"ST PATRICK & D'ARGENSON, Montreal, Canada"
2007-10-25 14:15,"METROPOLITAIN & COLBERT, Montreal, Canada"
2007-10-25 15:00,"BOYER & BELANGER, Montreal, Canada"
2007-10-25 17:01,"VIGER & PAPINEAU, Montreal, Canada"
2007-10-26 15:17,"4255 GOUIN O, Montreal, Canada"
2007-10-26 15:45,"DE LA GAUCHETIERE & 8E AV, Montreal, Canada"
2007-10-26 17:16,"VALADE & HENRI BOURASSA, Montreal, Canada"
2007-10-26 19:44,"ONTARIO & BERRI, Montreal, Canada"
2007-10-27 01:28,"ST URBAIN & BERNARD, Montreal, Canada"
2007-10-27 15:15,"JEAN TALON & DU PARC, Montreal, Canada"
2007-10-27 23:45,"MONT CASSIN & MEILLEUR, Montreal, Canada"
2007-10-28 00:51,"164 FAILLON O, Montreal, Canada"
2007-10-29 17:35,"SHERBROOKE & MACKAY, Montreal, Canada"
2007-10-29 17:42,"ST JOSEPH & CHABOT, Montreal, Canada"
2007-10-29 17:45,"SHERBROOKE & DE LORIMIER, Montreal, Canada"
2007-10-30 11:42,"DES ECORES & BELLECHASSE, Montreal, Canada"
2007-10-30 16:00,"PRIEUR & DE LORIMIER, Montreal, Canada"
2007-10-30 17:00,"ST JOSEPH & CLARK, Montreal, Canada"
2007-10-30 19:30,"SALABERRY & HURTEAU, Montreal, Canada"
2007-10-31 16:10,"ROSEMONT & CHRISTOPHE COLOMB, Montreal, Canada"
2007-11-01 09:30,"ST ANDRE & RACHEL, Montreal, Canada"
2007-11-01 17:15,"ST URBAIN & SHERBROOKE, Montreal, Canada"
2007-11-01 19:00,"LANGELIER & LACOURSIERE, Montreal, Canada"
2007-11-01 22:05,"GERIN LAJOIE & DE CARIGNAN, Montreal, Canada"
2007-11-02 07:04,"PIERREFONDS & PAIEMENT, Montreal, Canada"
2007-11-02 07:30,"ST AMOUR & COTE VERTU, Montreal, Canada"
2007-11-02 22:00,"939 COTE VERTU , Montreal, Canada"
2007-11-03 16:05,"REMEMBRANCE & 24E AV, Montreal, Canada"
2007-11-04 12:35,"1180 STE CATHERINE , Montreal, Canada"
2007-11-05 08:25,"5805 TRANSCANADIENNE , Montreal, Canada"
2007-11-05 20:06,"HYMUS & DES SOURCES, Montreal, Canada"
2007-11-06 08:30,"PAPINEAU & LOUVAIN, Montreal, Canada"
2007-11-06 18:15,"LOUIS H LAFONTAINE & HENRI BOURASSA, Montreal, Canada"
2007-11-07 13:15,"ONTARIO & DORION, Montreal, Canada"
2007-11-08 13:50,"FINCHLEY & FERNCROFT, Montreal, Canada"
2007-11-09 10:55,"SHERBROOKE & GASCON, Montreal, Canada"
2007-11-10 16:07,"ST LAURENT & PRIEUR, Montreal, Canada"
2007-11-12 09:00,"PLACE  CHENIER & DE L'EGLISE, Montreal, Canada"
2007-11-12 16:05,"ROCKLAND & COTE STE CATHERINE, Montreal, Canada"
2007-11-12 19:00,"UNIVERSITY & ST JACQUES, Montreal, Canada"
2007-11-12 21:50,"570 VILLERAY , Montreal, Canada"
2007-11-13 17:45,"LOUIS H LAFONTAINE & CURE CLERMONT, Montreal, Canada"
2007-11-13 18:05,"METROPOLITAIN & COLBERT, Montreal, Canada"
2007-11-14 15:15,"MCGILL COLLEGE & DE MAISONNEUVE, Montreal, Canada"
2007-11-14 19:01,"RENE LEVESQUE & DORION, Montreal, Canada"
2007-11-14 22:30,"UPPER LACHINE & GIROUARD, Montreal, Canada"
2007-11-15 13:30,"ST DOMINIQUE & BELANGER, Montreal, Canada"
2007-11-15 15:55,"VILLENEUVE & COTE STE CATHERINE, Montreal, Canada"
2007-11-17 22:20,"ST HUBERT & EMILE JOURNAULT, Montreal, Canada"
2007-11-18 09:57,"PLAMONDON & DECARIE, Montreal, Canada"
2007-11-19 08:50,"KENSINGTON & DE MAISONNEUVE, Montreal, Canada"
2007-11-21 18:10,"2116 LE CARON , Montreal, Canada"
2007-11-26 12:00,"WISEMAN & BERNARD, Montreal, Canada"
2007-11-26 19:51,"PALM & DE COURCELLE, Montreal, Canada"
2007-11-26 20:35,"VICTORIA & MACKENZIE, Montreal, Canada"
2007-11-28 12:30,"180 CREMAZIE O, Montreal, Canada"
2007-11-28 13:20,"RENE LEVESQUE & METCALFE, Montreal, Canada"
2007-11-28 17:30,"SHERBROOKE & DECARIE, Montreal, Canada"
2007-11-30 09:00,"SHERBROOKE & MAYFAIR, Montreal, Canada"
2007-12-02 03:45,"NEWMAN & LAPIERRE, Montreal, Canada"
2007-12-02 15:50,"1592 JARRY E, Montreal, Canada"
2007-12-18 10:15,"VIGER & BERRI, Montreal, Canada"
2007-12-21 09:05,"UNIVERSITY & RENE LEVESQUE, Montreal, Canada"
2007-12-30 15:30,"LOUVOIS & LANGELIER, Montreal, Canada"
2008-01-03 15:28,"SHERBROOKE & CLARK, Montreal, Canada"
2008-01-11 17:00,"ST MICHEL & RACHEL, Montreal, Canada"
2008-01-18 15:40,"LANGELIER & BELANGER, Montreal, Canada"
2008-01-20 10:50,"VILLERAY & CHRISTOPHE COLOMB, Montreal, Canada"
2008-01-25 08:00,"5400 HUTCHISON , Montreal, Canada"
