id,Time,Address,Street 1,Street 2,Street 3,Impact type,Environment,Light,Traffic control,Severity,Number of vehicles,Number of injured persons,Number of pedestrians
090182697,2009-07-02 09:14:00,"BANK ST at BILLINGS TRANSIT, Ottawa, ON, Canada",BANK ST,BILLINGS TRANSIT,RIVERSIDE DR,Turning Movement,Clear,Daylight,No control,Non-fatal injury,2,0,0
090182617,2009-07-02 07:58:00,"MACKENZIE AVE at RIDEAU ST, Ottawa, ON, Canada",MACKENZIE AVE,RIDEAU ST,,Angle,Clear,Daylight,Traffic Signal,Non-fatal injury,2,1,0
090180514,2009-06-30 14:43:00,"CHAMPLAIN ST at JEANNE D'ARC BLVD, Ottawa, ON, Canada",CHAMPLAIN ST,JEANNE D'ARC BLVD,,Angle,Clear,Daylight,Traffic Signal,Non-fatal injury,2,1,0
090176487,2009-06-26 18:30:00,"INSMILL CRES at CHELTONIA WAY, Ottawa, ON, Canada",INSMILL CRES,CHELTONIA WAY,GOLDRIDGE DR S,(Unattended Vehicle),Clear,Daylight,No control,P.D. Only,1,1,0
090175881,2009-06-26 08:43:00,"CASTLEFRANK RD at KATIMAVIK RD, Ottawa, ON, Canada",CASTLEFRANK RD,KATIMAVIK RD,,Angle,Clear,Daylight,Traffic Signal,Non-fatal injury,2,0,0
090175190,2009-06-25 17:15:00,"MARCH RD at CORKSTOWN RD, Ottawa, ON, Canada",MARCH RD,CORKSTOWN RD,HWY 417 MARCH IC138R61,Turning Movement,Clear,Daylight,No control,P.D. Only,2,1,0
090172692,2009-06-23 16:00:00,"ELGIN ST NB at LAURIER AVE, Ottawa, ON, Canada",ELGIN ST NB,LAURIER AVE,SLATER ST,Sideswipe,Clear,Daylight,No control,P.D. Only,2,0,0
090171644,2009-06-22 18:45:00,"DYNES RD at PRINCE OF WALES DR, Ottawa, ON, Canada",DYNES RD,PRINCE OF WALES DR,,Angle,Clear,Daylight,Traffic Signal,Non-fatal injury,3,0,0
090169584,2009-06-20 19:06:00,"CEDAR MILLS RD at CHAMPNEUF DR, Ottawa, ON, Canada",CEDAR MILLS RD,CHAMPNEUF DR,,Angle,Clear,Daylight,Stop Sign,P.D. Only,2,2,0
090169382,2009-06-20 15:05:00,"BANK ST at COLLINS AVE, Ottawa, ON, Canada",BANK ST,COLLINS AVE,,Angle,Clear,Daylight,Stop Sign,Non-fatal injury,2,0,0
090169116,2009-06-20 09:30:00,"BANK ST at EUCLID AVE, Ottawa, ON, Canada",BANK ST,EUCLID AVE,,Angle,Clear,Daylight,Stop Sign,P.D. Only,2,1,0
090168528,2009-06-19 19:30:00,"HAZELDEAN RD at 246 E OF CASTLEFRANK RD, Ottawa, ON, Canada",HAZELDEAN RD,246 E OF CASTLEFRANK RD,CARBROOKE ST,Angle,Clear,Daylight,No control,P.D. Only,2,0,0
090169528,2009-06-19 19:30:00,"CASTLEFRANK RD at HAZELDEAN RD, Ottawa, ON, Canada",246 E OF CASTLEFRANK RD,HAZELDEAN RD,,Angle,Clear,Daylight,Traffic Signal,P.D. Only,2,0,0
090168292,2009-06-19 15:41:00,"BAYSWATER AVE at SHERWOOD DR, Ottawa, ON, Canada",BAYSWATER AVE,SHERWOOD DR,,Angle,Clear,Daylight,Stop Sign,Non-fatal injury,2,1,0
090168158,2009-06-19 14:00:00,"CHARLOTTE ST at RIDEAU ST, Ottawa, ON, Canada",CHARLOTTE ST,RIDEAU ST,,Angle,Clear,Daylight,Traffic Signal,Non-fatal injury,2,1,0
090166376,2009-06-17 21:21:00,"BEECHWOOD AVE at CRICHTON ST, Ottawa, ON, Canada",BEECHWOOD AVE,CRICHTON ST,,Turning Movement,Clear,Dark,Traffic Signal,Non-fatal injury,2,1,0
090166161,2009-06-17 17:50:00,"CARLING AVE WB at CIVIC HOSPITAL, Ottawa, ON, Canada",CARLING AVE WB,CIVIC HOSPITAL,PARKDALE AVE,Sideswipe,Clear,Daylight,No control,Non-fatal injury,,,
090165109,2009-06-16 19:34:00,"DRIVEWAY (THE) at ISLAND PARK DR, Ottawa, ON, Canada",DRIVEWAY (THE),ISLAND PARK DR,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090164540,2009-06-16 10:42:00,"CALAVERAS AVE at LONGFIELDS DR, Ottawa, ON, Canada",CALAVERAS AVE,LONGFIELDS DR,,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090164766,2009-06-16 08:40:00,"FRIEL ST at RIDEAU ST, Ottawa, ON, Canada",FRIEL ST,RIDEAU ST,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090161675,2009-06-13 14:38:00,"WOODROFFE AVE at CLARIDGE DR, Ottawa, ON, Canada",WOODROFFE AVE,CLARIDGE DR,QUEENSBURY DR,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090159505,2009-06-11 17:51:00,"BASELINE RD at GREENBANK RD, Ottawa, ON, Canada",BASELINE RD,GREENBANK RD,PINECREST RD,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090159204,2009-06-11 13:41:00,"ORLEANS BLVD at ST. JOSEPH BLVD, Ottawa, ON, Canada",ORLEANS BLVD,ST. JOSEPH BLVD,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090158962,2009-06-11 07:15:00,"LYON ST at WELLINGTON ST, Ottawa, ON, Canada",LYON ST,WELLINGTON ST,,Sideswipe,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090158173,2009-06-10 14:55:00,"TENTH LINE RD at 275 N OF CHARLEMAGNE BL S, Ottawa, ON, Canada",TENTH LINE RD,275 N OF CHARLEMAGNE BL S,AMIENS ST,Turning movement,Clear,Daylight,No control,Non-fatal injury,,,
090157764,2009-06-10 07:53:00,"KINGSTON AVE at MERIVALE RD, Ottawa, ON, Canada",KINGSTON AVE,MERIVALE RD,,Angle,Clear,Daylight,Stop sign,Non-fatal injury,,,
090157244,2009-06-09 16:08:00,"INNES RD at GRAVELLE CRES W, Ottawa, ON, Canada",INNES RD,GRAVELLE CRES W,PENNINGTON LANE,Rear End,Rain,Daylight,No control,Non-fatal injury,,,
090155175,2009-06-07 15:30:00,"BACHMAN TER at PICKFORD DR, Ottawa, ON, Canada",BACHMAN TER,PICKFORD DR,,Angle,Rain,Daylight,Stop sign,Non-fatal injury,,,
090154063,2009-06-06 14:31:00,"BANK ST at RIVERSIDE DR S, Ottawa, ON, Canada",BANK ST,RIVERSIDE DR S,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090153899,2009-06-06 11:36:00,"BANK ST at SECOND AVE, Ottawa, ON, Canada",BANK ST,SECOND AVE,,Turning movement,Clear,Daylight,Stop sign,Non-fatal injury,,,
090153130,2009-06-05 17:36:00,"CARLING AVE EB at BROADVIEW AVE, Ottawa, ON, Canada",CARLING AVE EB,BROADVIEW AVE,REX AVE,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090153010,2009-06-05 15:30:00,"WOODROFFE AVE at MEADOWLANDS DR, Ottawa, ON, Canada",WOODROFFE AVE,MEADOWLANDS DR,NORICE ST,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090152595,2009-06-05 09:13:00,"DEAKIN ST at PRINCE OF WALES DR, Ottawa, ON, Canada",DEAKIN ST,PRINCE OF WALES DR,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090152221,2009-06-04 19:15:00,"BANK ST at BELANGER AVE, Ottawa, ON, Canada",BANK ST,BELANGER AVE,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090151413,2009-06-04 07:19:00,"ALTA VISTA DR at INDUSTRIAL AVE, Ottawa, ON, Canada",ALTA VISTA DR,INDUSTRIAL AVE,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090150956,2009-06-03 17:25:00,"ROBERTSON RD at MOODIE DR, Ottawa, ON, Canada",ROBERTSON RD,MOODIE DR,VANIER RD,Sideswipe,Clear,Daylight,No control,Non-fatal injury,,,
090150905,2009-06-03 17:18:00,"ST. LAURENT BLVD at COTE ST, Ottawa, ON, Canada",ST. LAURENT BLVD,COTE ST,GUY ST,Turning movement,Clear,Daylight,No control,P.D. only,,,
090150625,2009-06-03 12:10:00,"ALTA VISTA DR at HERON RD, Ottawa, ON, Canada",ALTA VISTA DR,HERON RD,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090149760,2009-06-02 15:43:00,"CAMERON AVE at RIDEAU RIVER LANE, Ottawa, ON, Canada",CAMERON AVE,RIDEAU RIVER LANE,WENDOVER AVE,Sideswipe,Clear,Daylight,No control,Non-fatal injury,,,
090148784,2009-06-01 17:17:00,"BASELINE RD at PINECREST RD, Ottawa, ON, Canada",BASELINE RD,PINECREST RD,ROCKWAY CRES,Turning movement,Rain,Daylight,No control,P.D. only,,,
090146570,2009-05-30 15:45:00,"HAWTHORNE AVE at QUEEN ELIZABETH DRWY, Ottawa, ON, Canada",HAWTHORNE AVE,QUEEN ELIZABETH DRWY,,Turning movement,Clear,Daylight,Traffic signal,P.D. only,,,
090143677,2009-05-27 19:52:00,"MONTREAL RD at SAVARD AVE, Ottawa, ON, Canada",MONTREAL RD,SAVARD AVE,,Sideswipe,Rain,Daylight,Stop sign,Non-fatal injury,,,
090141003,2009-05-25 08:45:00,"DUROCHER ST at MONTREAL RD, Ottawa, ON, Canada",DUROCHER ST,MONTREAL RD,,Turning movement,Clear,Daylight,Stop sign,P.D. only,,,
090140172,2009-05-23 22:50:00,"ST. PATRICK ST at CUMBERLAND ST, Ottawa, ON, Canada",ST. PATRICK ST,CUMBERLAND ST,KING EDWARD AVE,Turning movement,Clear,Dark,No control,Non-fatal injury,,,
090139558,2009-05-23 18:31:00,"MARCH RD at MORGAN'S GRANT WAY, Ottawa, ON, Canada",MARCH RD,MORGAN'S GRANT WAY,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090139034,2009-05-23 07:15:00,"FORTUNE DR at JEANNE D'ARC BLVD, Ottawa, ON, Canada",FORTUNE DR,JEANNE D'ARC BLVD,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090138444,2009-05-22 17:40:00,"BANK ST at WALKLEY RD, Ottawa, ON, Canada",BANK ST,WALKLEY RD,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090139508,2009-05-22 16:00:00,"MONTREAL RD at ALFRED ST, Ottawa, ON, Canada",MONTREAL RD,ALFRED ST,CANTIN ST,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090137824,2009-05-22 07:48:00,"BASELINE RD at PINECREST RD, Ottawa, ON, Canada",BASELINE RD,PINECREST RD,ROCKWAY CRES,Rear End,Clear,Daylight,No control,Non-fatal injury,,,
090139152,2009-05-21 18:25:00,"EASTVALE DR at HUBBARD CRES, Ottawa, ON, Canada",EASTVALE DR,HUBBARD CRES,LOYOLA AVE,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090135977,2009-05-20 15:26:00,"PRINCE OF WALES DR at WOODROFFE AVE, Ottawa, ON, Canada",PRINCE OF WALES DR,WOODROFFE AVE,,Angle,Clear,Daylight,Stop sign,Non-fatal injury,,,
090135862,2009-05-20 13:15:00,"QUEEN ST at ELGIN ST, Ottawa, ON, Canada",QUEEN ST,ELGIN ST,METCALFE ST,Sideswipe,Clear,Daylight,No control,P.D. only,,,
090130458,2009-05-15 14:01:00,"LISGAR ST at CARTIER ST, Ottawa, ON, Canada",LISGAR ST,CARTIER ST,ELGIN ST,Sideswipe,Clear,Daylight,No control,P.D. only,,,
090127995,2009-05-13 07:10:00,"SMYTH RD at SOUTH HAVEN PL, Ottawa, ON, Canada",SMYTH RD,SOUTH HAVEN PL,,Turning movement,Clear,Daylight,Traffic signal,P.D. only,,,
090127249,2009-05-12 17:05:00,"CENTRUM BLVD at PLACE D'ORLEANS DR, Ottawa, ON, Canada",CENTRUM BLVD,PLACE D'ORLEANS DR,PRESTONE DR,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090127157,2009-05-12 15:52:00,"SAVILLE ROW at WOODROFFE AVE, Ottawa, ON, Canada",SAVILLE ROW,WOODROFFE AVE,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090127231,2009-05-12 15:30:00,"ST. JEAN ST at ST. JOSEPH BLVD, Ottawa, ON, Canada",ST. JEAN ST,ST. JOSEPH BLVD,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090126146,2009-05-11 17:48:00,"HAMILTON ST at LENNOX ST, Ottawa, ON, Canada",HAMILTON ST,LENNOX ST,,Angle,Clear,Daylight,Stop sign,P.D. only,,,
090126283,2009-05-11 14:20:00,"INNES RD at LANTHIER DR, Ottawa, ON, Canada",INNES RD,LANTHIER DR,TENTH LINE RD,Sideswipe,Clear,Daylight,No control,P.D. only,,,
090125311,2009-05-10 22:30:00,"CARLING AVE at PRESTON ST, Ottawa, ON, Canada",CARLING AVE,PRESTON ST,,Angle,Clear,Dark,Traffic signal,Non-fatal injury,,,
090125673,2009-05-10 12:30:00,"BANK ST at FOURTH AVE, Ottawa, ON, Canada",BANK ST,FOURTH AVE,,Sideswipe,Clear,Daylight,Stop sign,Non-fatal injury,,,
090125073,2009-05-09 21:30:00,"CYR AVE at MONTREAL RD, Ottawa, ON, Canada",CYR AVE,MONTREAL RD,,Angle,Clear,Dark,Stop sign,Non-fatal injury,,,
090120900,2009-05-06 16:26:00,"CHESTNUT ST at EVELYN AVE, Ottawa, ON, Canada",CHESTNUT ST,EVELYN AVE,,Angle,Clear,Daylight,Stop sign,P.D. only,,,
090119932,2009-05-05 17:40:00,"HILLTOP DR at NORTH DR, Ottawa, ON, Canada",HILLTOP DR,NORTH DR,,(unattended vehicle),Clear,Daylight,Yield sign,Non-fatal injury,,,
090119460,2009-05-05 10:53:00,"LAURIER AVE at BAY ST, Ottawa, ON, Canada",LAURIER AVE,BAY ST,PERCY ST,Turning movement,Clear,Daylight,No control,P.D. only,,,
090119333,2009-05-05 09:01:00,"CUMMINGS AVE at OGILVIE RD, Ottawa, ON, Canada",CUMMINGS AVE,OGILVIE RD,WELDON DR,Turning movement,Clear,Daylight,No control,Non-fatal injury,,,
090118717,2009-05-04 16:45:00,"QUEEN ST at BANK ST, Ottawa, ON, Canada",QUEEN ST,BANK ST,KENT ST,Sideswipe,Clear,Daylight,No control,Non-fatal injury,,,
090116185,2009-05-02 00:07:00,"FLORIZEL AVE at SEYTON DR, Ottawa, ON, Canada",FLORIZEL AVE,SEYTON DR,,Angle,Clear,Dark,Stop sign,Non-fatal injury,,,
090115908,2009-05-01 18:36:00,"LANARK AVE at SCOTT ST, Ottawa, ON, Canada",LANARK AVE,SCOTT ST,,Angle,Clear,Daylight,Yield sign,Non-fatal injury,,,
090112623,2009-04-28 17:15:00,"GRANGE AVE at WELLINGTON ST, Ottawa, ON, Canada",GRANGE AVE,WELLINGTON ST,,Turning movement,Clear,Daylight,No control,Non-fatal injury,,,
090112464,2009-04-28 15:01:00,"HWY 417 MAITLAND IC126R6 at MAITLAND AVE, Ottawa, ON, Canada",HWY 417 MAITLAND IC126R6,MAITLAND AVE,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090111467,2009-04-27 17:04:00,"DUMAURIER AVE at RAMSEY CRES N, Ottawa, ON, Canada",DUMAURIER AVE,RAMSEY CRES N,WATSON ST,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090111392,2009-04-27 16:10:00,"EAGLESON RD at PALOMINO DR S, Ottawa, ON, Canada",EAGLESON RD,PALOMINO DR S,,Angle,Clear,Daylight,Traffic signal,P.D. only,,,
090104059,2009-04-20 18:45:00,"BEECHWOOD AVE at DOUGLAS AVE, Ottawa, ON, Canada",BEECHWOOD AVE,DOUGLAS AVE,,Angle,Rain,Dusk,Stop sign,Non-fatal injury,,,
090102914,2009-04-19 17:20:00,"COURTENAY AVE at KEENAN AVE, Ottawa, ON, Canada",COURTENAY AVE,KEENAN AVE,,Angle,Clear,Daylight,Stop sign,Non-fatal injury,,,
090102172,2009-04-18 21:18:00,"PICKFORD DR at KOFFMAN CRT, Ottawa, ON, Canada",PICKFORD DR,KOFFMAN CRT,TAPP CRT,Approaching,Clear,Dark,No control,Non-fatal injury,,,
090099879,2009-04-16 17:55:00,"CASTLEFRANK RD at KATIMAVIK RD, Ottawa, ON, Canada",CASTLEFRANK RD,KATIMAVIK RD,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090099665,2009-04-16 14:41:00,"MERIVALE RD at EMERALD PLAZA SC, Ottawa, ON, Canada",MERIVALE RD,EMERALD PLAZA SC,ROSSLAND AVE,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090099247,2009-04-16 07:00:00,"ST. JOSEPH BLVD at TENTH LINE RD, Ottawa, ON, Canada",ST. JOSEPH BLVD,TENTH LINE RD,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090099246,2009-04-16 06:54:00,"BLAIR RD at BLAIR RD RAMP 15, Ottawa, ON, Canada",BLAIR RD,BLAIR RD RAMP 15,,Rear end,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090098964,2009-04-15 20:22:00,"JEANNE D'ARC BLVD at ST. JOSEPH BLVD, Ottawa, ON, Canada",JEANNE D'ARC BLVD,ST. JOSEPH BLVD,,Angle,Clear,Dark,Traffic signal,Non-fatal injury,,,
090087501,2009-04-03 20:30:00,"CATHERINE ST at METCALFE ST, Ottawa, ON, Canada",CATHERINE ST,METCALFE ST,,Angle,Clear,Dusk,Traffic signal,P.D. only,,,
090086782,2009-04-03 08:56:00,"BOOTH ST at CARLING AVE, Ottawa, ON, Canada",BOOTH ST,CARLING AVE,,Angle,Rain,Daylight,Traffic signal,Non-fatal injury,,,
090085250,2009-04-01 18:44:00,"HWY 417 RIVERS IC117R52 at RIVERSIDE DR, Ottawa, ON, Canada",HWY 417 RIVERS IC117R52,RIVERSIDE DR,,Angle,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090281718,2009-03-31 17:35:00,"CARP RD at ARBOURBROOK BLVD, Ottawa, ON, Canada",CARP RD,ARBOURBROOK BLVD,REIS RD,Single vehicle (other),Clear,Daylight,No control,P.D. only,,,
090081124,2009-03-28 16:00:00,"BASELINE RD at 207 E OF CLYDE AVE, Ottawa, ON, Canada",BASELINE RD,207 E OF CLYDE AVE,CLYDE AVE,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090081068,2009-03-28 14:54:00,"ISLAND PARK DR at SUNNYMEDE AVE, Ottawa, ON, Canada",ISLAND PARK DR,SUNNYMEDE AVE,,Turning movement,Clear,Daylight,Stop sign,Non-fatal injury,,,
090080255,2009-03-27 17:30:00,"EXETER DR at JOCKVALE RD, Ottawa, ON, Canada",EXETER DR,JOCKVALE RD,,Angle,Clear,Daylight,Yield sign,Non-fatal injury,,,
090077155,2009-03-24 12:45:00,"EXETER DR N at WESSEX RD, Ottawa, ON, Canada",EXETER DR N,WESSEX RD,,Angle,Clear,Daylight,Stop sign,Non-fatal injury,,,
090075115,2009-03-22 16:00:00,"AXMINSTER CRT at LUMBERMAN WAY, Ottawa, ON, Canada",AXMINSTER CRT,LUMBERMAN WAY,,Angle,Clear,Daylight,No control,Non-fatal injury,,,
090073154,2009-03-20 16:15:00,"DALY AVE at KING EDWARD AVE, Ottawa, ON, Canada",DALY AVE,KING EDWARD AVE,,Angle,Clear,Daylight,Stop sign,Non-fatal injury,,,
090073135,2009-03-20 15:50:00,"SOMERSET ST at BANK ST, Ottawa, ON, Canada",SOMERSET ST,BANK ST,O'CONNOR ST,Sideswipe,Clear,Daylight,No control,Non-fatal injury,,,
090072138,2009-03-19 15:45:00,"KIRKWOOD AVE at MERIVALE RD, Ottawa, ON, Canada",KIRKWOOD AVE,MERIVALE RD,,Turning movement,Clear,Daylight,Traffic signal,Non-fatal injury,,,
090068508,2009-03-16 05:18:00,"COVENTRY RD at BELFAST RD, Ottawa, ON, Canada",COVENTRY RD,BELFAST RD,ST. LAURENT SC WEST,Rear end,Clear,Dark,No control,Non-fatal injury,,,
090042090,2009-02-15 17:20:00,"WELLINGTON ST at PINHEY ST, Ottawa, ON, Canada",WELLINGTON ST,PINHEY ST,SHERBROOKE AVE,Sideswipe,Clear,Dusk,No control,Non-fatal injury,,,
090038560,2009-02-11 19:47:00,"ALTA VISTA DR at BILLINGS AVE, Ottawa, ON, Canada",ALTA VISTA DR,BILLINGS AVE,,Sideswipe,Rain,Dark,Stop sign,P.D. only,,,
090034161,2009-02-06 22:55:00,"SMYTH RD at SOUTH HAVEN PL, Ottawa, ON, Canada",SMYTH RD,SOUTH HAVEN PL,,Rear end,Clear,Dark,Traddic signal,Non-fatal injury,,,
090033621,2009-02-04 08:00:00,"BRUYERE ST at SUSSEX DR, Ottawa, ON, Canada",BRUYERE ST,SUSSEX DR,,angle,clear,daylight,traffic signal,non-fatal injury,,,
090022151,2009-01-25 05:15:00,"BASELINE RD at 207 E OF CLYDE AVE, Ottawa, ON, Canada",BASELINE RD,207 E OF CLYDE AVE,CLYDE AVE,sideswipe,clear,dark,no control,non-fatal injury,,,
080355604,2008-12-21 15:05:00,"BRONSON AVE at COMMISSIONER ST, Ottawa, ON, Canada",BRONSON AVE,COMMISSIONER ST,,rear end,snow,daylight,traffic signal,p.d. only,,,
080354286,2008-12-19 23:17:00,"LAURIER AVE at 135 E OF ELGIN ST, Ottawa, ON, Canada",LAURIER AVE,135 E OF ELGIN ST,ELGIN ST,approaching,snow,dark,no control,non-fatal injury,,,
080353127,2008-12-18 15:30:00,"MERIVALE RD at ROSENTHAL AVE, Ottawa, ON, Canada",MERIVALE RD,ROSENTHAL AVE,,angle,clear,daylight,stop sign,non-fatal injury,,,
080352785,2008-12-18 07:57:00,"CANADAIR PRIV at LECKIE PRIV, Ottawa, ON, Canada",CANADAIR PRIV,LECKIE PRIV,SLEMON ST,rear end,clear,daylight,no control,non-fatal injury,,,
080350192,2008-12-15 18:40:00,"CARLETON AVE at SCOTT ST, Ottawa, ON, Canada",CARLETON AVE,SCOTT ST,,angle,clear,dark,traffic signal,non-fatal injury,,,
080347033,2008-12-12 08:45:00,"ALBION RD at MCMAHON AVE, Ottawa, ON, Canada",ALBION RD,MCMAHON AVE,ROSEBELLA AVE,rear end,clear,daylight,school bus,non-fatal injury,,,
080340888,2008-12-05 11:04:00,"BANK ST at GROVE AVE, Ottawa, ON, Canada",BANK ST,GROVE AVE,OSSINGTON AVE,sideswipe,clear,daylight,no control,p.d. only,,,
080338158,2008-12-02 14:56:00,"DONALD ST at VANIER PKWY, Ottawa, ON, Canada",DONALD ST,VANIER PKWY,,turning movement,clear,daylight,traffic signal,non-fatal injury,,,
080334240,2008-11-28 09:56:00,"QUEEN ST at ELGIN ST, Ottawa, ON, Canada",QUEEN ST,ELGIN ST,METCALFE ST,turning movement,snow,daylight,no control,p.d. only,,,
080331649,2008-11-25 13:42:00,"INNES RD at 530 W OF INNES RD, Ottawa, ON, Canada",INNES RD,530 W OF INNES RD,ANDERSON RD,rear end,snow,daylight,no control,non-fatal injury,,,
080329305,2008-11-22 17:35:00,"MONTREAL RD at NORTH RIVER RD, Ottawa, ON, Canada",MONTREAL RD,NORTH RIVER RD,,turning movement,clear,dark,traffic signal,non-fatal injury,,,
080326315,2008-11-19 11:30:00,"ALBERT ST at O'CONNOR ST, Ottawa, ON, Canada",ALBERT ST,O'CONNOR ST,,rear end,clear,daylight,traffic signal,p.d. only,,,
080326066,2008-11-19 08:40:00,"PRINCE OF WALES DR at MELFA CRES N, Ottawa, ON, Canada",PRINCE OF WALES DR,MELFA CRES N,,turning movement,clear,daylight,stop sign,p.d. only,,,
080326639,2008-11-19 08:15:00,"GREEN VALLEY CRES at PRINCE OF WALES DR, Ottawa, ON, Canada",GREEN VALLEY CRES,PRINCE OF WALES DR,,angle,clear,daylight,stop sign,non-fatal injury,,,
080325454,2008-11-17 15:45:00,"BRIDGE ST at KITOMAN CRES, Ottawa, ON, Canada",BRIDGE ST,KITOMAN CRES,MITCH OWENS RD,angle,clear,daylight,no control,non-fatal injury,,,
080323664,2008-11-16 14:03:00,"MONTREAL RD at AVIATION PKWY, Ottawa, ON, Canada",MONTREAL RD,AVIATION PKWY,LANG'S RD,sideswipe,rain,daylight,no control,non-fatal injury,,,
080322964,2008-11-15 18:25:00,"CASTLEFRANK RD at HAZELDEAN RD, Ottawa, ON, Canada",246 E OF CASTLEFRANK RD,HAZELDEAN RD,,angle,rain,dark,traffic signal,non-fatal injury,,,
080325025,2008-11-13 05:50:00,"BELFAST RD at MICHAEL ST, Ottawa, ON, Canada",BELFAST RD,MICHAEL ST,,turning movement,clear,dark,stop sign,non-fatal injury,,,
080316064,2008-11-08 14:45:00,"BANK ST at ARGYLE AVE, Ottawa, ON, Canada",BANK ST,ARGYLE AVE,ARLINGTON AVE,turning movement,clear,daylight,no control,p.d. only,,,
080314977,2008-11-07 14:35:00,"MAIN ST at EVELYN AVE, Ottawa, ON, Canada",MAIN ST,EVELYN AVE,SPRINGHURST AVE,rear end,clear,daylight,no control,non-fatal injury,,,
080313642,2008-11-06 09:15:00,"MAIN ST at HAZEL ST, Ottawa, ON, Canada",MAIN ST,HAZEL ST,HERRIDGE ST,turning movement,clear,daylight,no control,non-fatal injury,,,
080313130,2008-11-05 17:18:00,"WOODROFFE AVE at NE/OT BOUNDARY, Ottawa, ON, Canada",WOODROFFE AVE,NE/OT BOUNDARY,TRANSITWAY N BASELINE STA,sideswipe,clear,dusk,no control,non-fatal injury,,,
080313099,2008-11-05 16:51:00,"FAIRBANKS AVE at PLEASANT PARK RD, Ottawa, ON, Canada",FAIRBANKS AVE,PLEASANT PARK RD,,angle,clear,dusk,stop sign,non-fatal injury,,,
080312761,2008-11-05 11:41:00,"CARLING AVE at KIRKWOOD AVE N, Ottawa, ON, Canada",CARLING AVE,KIRKWOOD AVE N,,angle,clear,daylight,traffic signal,non-fatal injury,,,
080313613,2008-11-04 09:00:00,"BOULDER WAY at MOUNTSHANNON DR, Ottawa, ON, Canada",BOULDER WAY,MOUNTSHANNON DR,SAFFRON CRT,unattended vehicle,clear,daylight,no control,p.d. only,,,
080310079,2008-11-02 13:25:00,"BANK ST at GLEN AVE, Ottawa, ON, Canada",BANK ST,GLEN AVE,HOPEWELL AVE,sideswipe,clear,daylight,no control,non-fatal injury,,,
080309111,2008-11-01 12:20:00,"BANK ST at FIFTH AVE, Ottawa, ON, Canada",BANK ST,FIFTH AVE,FOURTH AVE,sideswipe,clear,daylight,no control,non-fatal injury,,,
080308569,2008-10-31 23:10:00,"BRONSON AVE at LAURIER AVE, Ottawa, ON, Canada",BRONSON AVE,LAURIER AVE,,turning movement,clear,dark,traffic signal,non-fatal injury,,,
080308496,2008-10-31 22:07:00,"BLAIR RD at OR174 IC112 RAMP 26, Ottawa, ON, Canada",BLAIR RD,OR174 IC112 RAMP 26,OR174 IC112 RAMP 52,sideswipe,clear,dark,no control,non-fatal injury,,,
080308086,2008-10-31 15:32:00,"BANK ST at MCLEOD ST, Ottawa, ON, Canada",BANK ST,MCLEOD ST,,angle,clear,daylight,stop sign,non-fatal injury,,,
080303613,2008-10-27 08:52:00,"BRONSON AVE at CARLING AVE, Ottawa, ON, Canada",BRONSON AVE,CARLING AVE,,turning movement,clear,daylight,traffic signal,p.d. only,,,
080301219,2008-10-24 15:08:00,"GARDENWAY DR at OAKLAWN CRES N, Ottawa, ON, Canada",GARDENWAY DR,OAKLAWN CRES N,OAKLAWN CRES S,angle,clear,daylight,no control,non-fatal injury,,,
080300875,2008-10-24 08:55:00,"BEAUFORT DR at CHIMO DR, Ottawa, ON, Canada",BEAUFORT DR,CHIMO DR,,turning movement,clear,daylight,stop sign,non-fatal injury,,,
